MONTH,ACCIDENT_DATE,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,HIT_RUN_FLAG,LIGHT_CONDITION,SEVERITY,SPEED_ZONE,RUN_OFFROAD,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,DRIVER,MOTORIST,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,STAT_DIV_NAME,MONTH,MONTH_COUNT,MONTH_ALC,MONTH_NALC,DAY,DAY_COUNT
2019/02,2019/02/18 00:00:00+00,Yes,Collision with vehicle,Sunday,Yes,Dark Street lights on,Other injury accident,100 km/hr,No,145.4275759,-38.07822628,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,3,1,0,0,1,2,2,0,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Struck Pedestrian,Monday,No,Day,Other injury accident,40 km/hr,No,145.4219292,-38.14579288,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,Yes,Struck Pedestrian,Sunday,No,Day,Serious injury accident,80 km/hr,No,145.4849879,-38.07178742,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,Yes,Collision with a fixed object,Sunday,No,Day,Other injury accident,70 km/hr,Yes,144.3843107,-38.16861946,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2,1,0,0,1,1,0,2,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Country,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Serious injury accident,80 km/hr,No,145.2854358,-37.92502584,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,2,0,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Vehicle overturned (no collision),Monday,No,Day,Other injury accident,80 km/hr,Yes,145.664033,-37.82861261,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,Yes,Collision with a fixed object,Monday,No,Dusk/Dawn,Serious injury accident,60 km/hr,Yes,144.2630684,-36.77288813,Non-Intersection,BENDIGO,NORTHERN REGION,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,No,1,1,0,1,0,0,Country,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Collision with vehicle,Sunday,No,Day,Other injury accident,60 km/hr,No,145.021175,-37.71819862,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,1,0,0,0,0,0,No,0,2,0,1,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Collision with vehicle,Monday,No,Dark Street lights on,Serious injury accident,80 km/hr,No,145.2079987,-38.0029153,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,5,4,0,1,3,1,3,2,0,3,0,0,0,0,2,No,0,3,0,3,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,Yes,Struck animal,Monday,No,Dark No street lights,Serious injury accident,100 km/hr,No,146.6288274,-37.61948904,Non-Intersection,WELLINGTON,EASTERN REGION,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Collision with vehicle,Monday,Yes,Day,Serious injury accident,Not known,No,144.9458755,-37.80053705,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,Not known,No,145.3342871,-37.76112032,Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,5,3,0,0,3,2,3,2,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,Yes,Collision with vehicle,Monday,No,Dark Street lights on,Serious injury accident,40 km/hr,No,144.8999156,-37.69661503,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,Yes,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Struck Pedestrian,Monday,No,Day,Serious injury accident,40 km/hr,No,144.9350863,-37.71636386,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,0,2,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Serious injury accident,50 km/hr,No,145.2246925,-37.99594761,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,3,1,0,1,0,2,0,3,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,Yes,Collision with vehicle,Sunday,No,Day,Other injury accident,60 km/hr,No,145.2801549,-37.83797776,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,3,3,0,0,3,0,3,0,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,Yes,Collision with vehicle,Monday,No,Day,Serious injury accident,60 km/hr,No,142.4742045,-38.3719171,Intersection,WARRNAMBOOL,SOUTH WESTERN REGION,2,2,0,1,1,0,1,1,0,1,1,0,0,0,1,No,0,2,0,1,1,0,Country,,,,,,
2019/02,2019/02/18 00:00:00+00,Yes,Struck Pedestrian,Monday,No,Dark Street lights on,Serious injury accident,70 km/hr,No,145.06657,-37.68839749,Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,Yes,Collision with a fixed object,Monday,No,Dark No street lights,Serious injury accident,110 km/hr,Yes,145.606636,-36.73108331,Non-Intersection,STRATHBOGIE,NORTH EASTERN REGION,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Struck Pedestrian,Monday,No,Unk.,Other injury accident,Not known,No,145.0073832,-37.74401229,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,No,145.9423051,-38.16650914,Non-Intersection,BAW BAW,EASTERN REGION,3,1,0,0,1,2,1,2,0,2,0,0,0,0,0,No,0,2,0,1,0,0,Country,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Serious injury accident,60 km/hr,No,144.9794948,-37.84621552,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,4,1,0,1,0,3,1,2,1,2,0,0,0,0,1,No,0,3,0,2,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,Yes,Collision with a fixed object,Monday,No,Dusk/Dawn,Other injury accident,100 km/hr,Yes,141.770464,-38.14006293,Non-Intersection,GLENELG,SOUTH WESTERN REGION,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,No,0,1,1,0,0,0,Country,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Struck Pedestrian,Sunday,No,Day,Serious injury accident,40 km/hr,No,144.9793516,-37.8216277,Off Road,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,0,1,0,0,0,0,0,No,0,1,1,0,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Serious injury accident,60 km/hr,No,145.095462,-37.85037578,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,6,2,0,2,0,4,4,2,0,3,0,0,0,0,0,No,0,3,0,3,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,Not known,No,145.0913061,-38.19511054,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,0,2,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,No,144.9428759,-37.81288916,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,1,0,0,0,0,0,No,0,2,0,1,0,0,Metro,,,,,,
2019/02,2019/02/18 00:00:00+00,Yes,Collision with vehicle,Monday,No,Dark No street lights,Other injury accident,100 km/hr,No,145.3388537,-36.42551539,Intersection,SHEPPARTON,NORTH EASTERN REGION,2,2,0,0,2,0,2,0,0,2,0,0,0,0,2,No,0,2,0,2,0,0,Country,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Struck Pedestrian,Tuesday,No,Day,Serious injury accident,Camping grounds or off road,No,144.9187163,-37.63252075,Off Road,HUME,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,0,2,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,No,144.2841913,-36.75556997,Non-Intersection,BENDIGO,NORTHERN REGION,2,1,0,0,1,1,0,2,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Country,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,Yes,Day,Other injury accident,60 km/hr,No,145.0200189,-37.72742013,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,Yes,Collision with vehicle,Monday,No,Dark Street lights on,Other injury accident,50 km/hr,No,145.0408745,-37.61189934,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,1,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,70 km/hr,No,145.1355871,-37.62086609,Non-Intersection,NILLUMBIK,METROPOLITAN NORTH WEST REGION,4,1,0,1,0,3,1,3,0,3,0,0,0,1,0,No,0,3,0,3,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,Yes,Collision with vehicle,Tuesday,No,Dark No street lights,Other injury accident,100 km/hr,No,146.8354853,-36.23676983,Non-Intersection,WODONGA,NORTH EASTERN REGION,4,4,0,0,4,0,3,1,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Country,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,100 km/hr,No,144.8794135,-37.54794116,Intersection,HUME,METROPOLITAN NORTH WEST REGION,3,1,0,1,0,2,3,0,0,3,0,0,0,1,0,No,0,3,0,3,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,Yes,Day,Other injury accident,50 km/hr,No,145.2829561,-38.06647654,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,5,1,0,0,1,3,0,2,0,1,0,0,0,0,0,No,0,2,0,1,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,Yes,Collision with vehicle,Tuesday,No,Day,Other injury accident,50 km/hr,No,144.8552855,-37.76221363,Non-Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,No,0,2,0,1,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,Camping grounds or off road,No,145.1252287,-38.13101557,Non-Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,2,0,1,1,0,0,0,0,0,No,0,2,0,1,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,100 km/hr,No,145.2365598,-38.09365653,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,5,3,0,2,1,2,3,2,0,5,0,0,0,0,1,No,0,5,1,4,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Serious injury accident,100 km/hr,No,144.8767609,-37.71479898,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,3,1,0,1,0,2,2,1,0,3,0,0,0,0,0,No,0,3,1,2,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,Yes,Vehicle overturned (no collision),Tuesday,No,Dark Street lights on,Other injury accident,80 km/hr,Yes,142.9186081,-37.26562848,Off Road,ARARAT,WESTERN REGION,3,2,0,0,2,1,3,0,0,1,0,0,0,0,1,No,0,1,0,1,0,0,Country,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,No,145.0214244,-37.75935997,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,3,2,0,0,2,1,2,1,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with a fixed object,Tuesday,No,Day,Serious injury accident,100 km/hr,Yes,147.6346707,-37.92566873,Non-Intersection,EAST GIPPSLAND,EASTERN REGION,4,4,0,1,3,0,3,1,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/02,2019/02/19 00:00:00+00,Yes,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,No,145.180605,-38.10047983,Non-Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,1,1,0,0,0,1,No,0,2,0,1,1,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Dusk/Dawn,Serious injury accident,80 km/hr,No,145.1382346,-37.95106193,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,3,2,0,1,1,1,2,1,0,3,0,0,0,0,1,No,0,3,0,3,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with a fixed object,Monday,No,Day,Other injury accident,80 km/hr,Yes,146.0437473,-37.88703889,Non-Intersection,BAW BAW,EASTERN REGION,3,3,0,0,3,0,0,2,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,80 km/hr,No,145.2263744,-38.10608009,Non-Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,7,5,0,3,2,2,3,1,0,3,0,0,0,0,0,No,0,3,0,2,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,60 km/hr,No,144.9629515,-37.82871888,Non-Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,3,1,0,1,0,2,2,1,0,3,0,0,0,0,0,No,0,3,0,3,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,Not known,No,145.0501323,-37.72963376,Non-Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,Yes,Collision with vehicle,Monday,Yes,Dark Street lights on,Other injury accident,60 km/hr,No,144.6474339,-37.8837409,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,0,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,80 km/hr,No,145.2467155,-38.02613186,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,4,2,0,0,2,2,3,1,0,4,0,0,0,0,1,No,0,4,0,4,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,No collision and no object struck,Tuesday,No,Day,Serious injury accident,50 km/hr,No,144.3466514,-38.07891799,Non-Intersection,GEELONG,SOUTH WESTERN REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,Country,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,40 km/hr,No,144.9979281,-37.82568582,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,1,0,0,0,0,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,70 km/hr,No,145.026372,-37.93205406,Non-Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,4,1,0,0,1,3,1,3,0,3,0,0,0,0,0,No,0,3,0,3,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,50 km/hr,Yes,144.9497774,-37.775438,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,80 km/hr,No,144.857172,-37.78032058,Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,2,0,0,0,1,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,80 km/hr,No,145.0913055,-38.19511975,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,3,1,0,1,0,2,2,0,0,3,0,0,0,1,0,No,0,3,0,3,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,Camping grounds or off road,No,144.2821359,-36.7638271,Off Road,BENDIGO,NORTHERN REGION,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,No,0,2,0,0,1,0,Country,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Struck Pedestrian,Tuesday,No,Dusk/Dawn,Serious injury accident,60 km/hr,No,145.2271989,-37.80566806,Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2,2,0,2,0,0,2,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Struck animal,Monday,No,Dusk/Dawn,Other injury accident,100 km/hr,No,145.715755,-38.17755028,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,50 km/hr,No,144.9541901,-37.7597822,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,1,1,0,0,0,0,0,No,0,2,0,1,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,70 km/hr,No,144.8521746,-37.77969045,Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,3,1,0,1,0,2,2,1,0,3,0,0,0,0,0,No,0,3,0,3,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,Yes,Collision with a fixed object,Tuesday,No,Dark No street lights,Other injury accident,60 km/hr,No,144.2620257,-36.7895203,Non-Intersection,BENDIGO,NORTHERN REGION,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,No,1,1,0,1,0,0,Country,,,,,,
2019/02,2019/02/19 00:00:00+00,Yes,Collision with a fixed object,Tuesday,No,Dark Street lights on,Serious injury accident,60 km/hr,Yes,145.1842896,-38.16443453,Non-Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,Yes,0,1,0,1,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,Yes,Collision with vehicle,Tuesday,No,Dark Street lights on,Other injury accident,50 km/hr,No,145.3498121,-38.03113673,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,3,1,0,0,1,2,0,2,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,Yes,Collision with vehicle,Tuesday,Yes,Dark Street lights on,Other injury accident,70 km/hr,No,145.002093,-37.69177466,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,Yes,Collision with vehicle,Monday,No,Day,Other injury accident,80 km/hr,No,145.2397906,-37.85145814,Non-Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,8,1,0,0,1,7,3,5,0,7,0,0,0,0,2,No,0,7,0,7,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Fall from or in moving vehicle,Monday,No,Day,Serious injury accident,Camping grounds or off road,No,144.2353325,-36.8357002,Off Road,BENDIGO,NORTHERN REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,Country,,,,,,
2019/02,2019/02/19 00:00:00+00,No,No collision and no object struck,Tuesday,No,Day,Serious injury accident,40 km/hr,No,144.3575254,-38.14280488,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2,1,0,1,0,1,1,0,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Country,,,,,,
2019/02,2019/02/19 00:00:00+00,Yes,Struck Pedestrian,Tuesday,No,Dark Street lights on,Other injury accident,50 km/hr,No,144.9331823,-37.68701183,Intersection,HUME,METROPOLITAN NORTH WEST REGION,7,1,0,0,1,6,4,2,0,1,0,1,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,Yes,Struck Pedestrian,Tuesday,Yes,Dark Street lights on,Other injury accident,60 km/hr,No,145.0218581,-37.63696196,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,No,0,1,0,0,0,0,Metro,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,50 km/hr,No,144.9745832,-37.47376068,Intersection,MITCHELL,NORTHERN REGION,2,1,0,0,1,1,2,0,0,2,0,0,0,0,0,No,0,2,0,1,0,0,Country,,,,,,
2019/02,2019/02/19 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,No,145.0274075,-37.81610397,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/02,2019/02/20 00:00:00+00,No,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,No,144.9636731,-37.72722922,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,7,2,0,0,2,5,2,2,0,4,0,0,0,0,0,No,0,5,0,4,0,0,Metro,,,,,,
2019/02,2019/02/20 00:00:00+00,Yes,Collision with vehicle,Wednesday,No,Dark Street lights on,Serious injury accident,60 km/hr,No,144.8868308,-37.76896264,Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,0,2,0,0,0,0,1,No,0,2,0,1,0,1,Metro,,,,,,
2019/02,2019/02/20 00:00:00+00,No,Collision with vehicle,Wednesday,No,Day,Other injury accident,80 km/hr,No,142.1104782,-34.2198246,Intersection,MILDURA,WESTERN REGION,2,1,0,0,1,1,0,2,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Country,,,,,,
2019/02,2019/02/20 00:00:00+00,No,Collision with vehicle,Wednesday,Not known,Day,Serious injury accident,60 km/hr,No,145.0994522,-37.77029079,Non-Intersection,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,0,2,0,2,0,0,0,1,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/20 00:00:00+00,No,Collision with vehicle,Wednesday,No,Day,Other injury accident,40 km/hr,No,142.1996318,-36.71500755,Non-Intersection,HORSHAM,WESTERN REGION,2,1,0,0,1,1,1,1,1,1,0,0,0,0,0,No,0,2,0,1,0,0,Country,,,,,,
2019/02,2019/02/20 00:00:00+00,No,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,No,145.2488454,-37.87124434,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,0,1,0,1,1,0,0,1,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/02,2019/02/20 00:00:00+00,No,Collision with vehicle,Wednesday,No,Day,Other injury accident,100 km/hr,No,144.8792032,-37.71274214,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/02,2019/02/20 00:00:00+00,Yes,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,No,144.258746,-36.72637225,Non-Intersection,BENDIGO,NORTHERN REGION,4,2,0,0,2,2,2,2,0,3,0,0,0,0,0,No,0,3,0,3,0,0,Country,,,,,,
2019/02,2019/02/20 00:00:00+00,Yes,Collision with vehicle,Wednesday,No,Dark Street lights on,Other injury accident,60 km/hr,No,143.8681462,-37.57486213,Intersection,BALLARAT,WESTERN REGION,2,1,0,0,1,1,1,1,0,2,0,0,0,0,0,Yes,0,2,0,2,0,0,Country,,,,,,
2019/02,2019/02/20 00:00:00+00,No,Collision with vehicle,Wednesday,No,Day,Serious injury accident,60 km/hr,No,145.2691987,-37.84946172,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,3,2,0,1,1,1,1,2,0,3,0,0,0,0,0,No,0,3,0,3,0,0,Metro,,,,,,
2019/02,2019/02/20 00:00:00+00,No,Collision with vehicle,Wednesday,No,Day,Other injury accident,100 km/hr,No,144.9432577,-37.55539168,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,3,2,0,0,2,1,1,2,0,2,0,0,0,0,0,No,0,2,1,1,0,0,Metro,,,,,,
2019/02,2019/02/20 00:00:00+00,Yes,Collision with vehicle,Wednesday,No,Day,Serious injury accident,60 km/hr,No,144.9851544,-37.86346054,Non-Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,3,1,0,1,0,2,2,1,0,2,1,0,0,0,0,No,0,3,0,2,1,0,Metro,,,,,,
